coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
294943,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294954,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
294963,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
294969,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295005,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295007,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295011,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
295013,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295014,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295015,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295016,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
295017,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295018,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295040,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
295052,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295053,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295054,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295055,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295056,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295061,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295063,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295073,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295074,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295076,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295077,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295078,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295079,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295081,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295085,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295095,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295102,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295115,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
295116,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
298151,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298152,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298153,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298154,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298155,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298156,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298157,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298158,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298159,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298162,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298165,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298167,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298171,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298172,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298173,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298174,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298175,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298176,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298178,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298179,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298180,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298182,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298183,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298184,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298185,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298187,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298188,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298189,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298190,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298191,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298192,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298193,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298195,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298196,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298197,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298198,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298199,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298200,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298201,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298202,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298203,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298204,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298205,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298206,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298207,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298208,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298209,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298210,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298212,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298213,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298214,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298215,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298216,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298217,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298218,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298219,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298220,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298221,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298223,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298226,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298227,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298228,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298229,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298230,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298231,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298232,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298233,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298234,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298235,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298236,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298237,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298238,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298239,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298240,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298241,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298242,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298243,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298244,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298245,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298246,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298247,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298248,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298249,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298250,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298251,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298252,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298254,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298255,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298256,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298257,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298258,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298259,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298260,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298261,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298262,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298263,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298264,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298265,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298266,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298267,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298268,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298269,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298270,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298271,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298272,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298273,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298274,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298275,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298276,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298277,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298278,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298279,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298280,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298281,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298282,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298283,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298284,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298285,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298287,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
298289,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
298544,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298549,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298552,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298554,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298568,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298605,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298631,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298652,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298656,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298666,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
298785,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298787,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298789,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298791,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
298793,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305113,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305117,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305121,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305127,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305129,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305133,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305138,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
305139,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305143,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
305218,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
305225,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305233,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305241,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305245,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305261,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305275,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305291,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305309,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305331,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305332,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305333,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305334,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305335,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305336,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
305355,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
305388,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
305425,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
306278,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306301,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306312,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306336,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306342,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306372,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306379,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306405,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306426,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306427,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306450,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306455,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306458,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306461,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306471,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306487,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306503,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306517,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306535,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
306565,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306581,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
306624,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306645,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306661,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306677,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306711,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
306740,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
306821,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
308652,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308659,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308660,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308664,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308670,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308684,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308688,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308692,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308695,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308698,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308700,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308710,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308714,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308722,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308723,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308726,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308730,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308734,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308738,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308742,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308747,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308756,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308765,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308800,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308813,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308821,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308822,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308828,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308837,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308846,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308857,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308858,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308867,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
308930,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309069,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309072,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309075,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309078,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309081,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309089,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309092,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309093,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309099,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309128,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309181,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309183,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309247,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309250,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309253,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309256,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309259,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309262,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309265,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309268,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309271,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309274,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309277,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309280,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309283,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309286,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309289,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309292,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309295,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309298,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309301,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309304,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309307,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309310,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309313,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309316,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309319,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309322,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309324,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309325,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309328,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309331,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309334,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309337,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309340,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309343,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309346,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309349,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309352,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309355,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309358,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309361,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309364,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309366,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309370,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309372,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309374,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309376,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309377,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309378,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309380,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309382,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309386,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309388,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309390,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309394,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309398,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309400,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309406,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309408,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309414,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309415,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309422,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
309455,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
317100,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317102,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317104,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317108,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317109,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317110,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
317111,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
