coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
268855,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268856,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268857,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268858,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268859,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268860,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268861,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268864,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268866,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268867,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268869,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268870,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268874,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268876,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268877,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268878,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268882,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268885,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268886,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268887,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268888,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268889,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268892,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268895,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268896,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268898,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268900,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268901,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268903,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268904,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268905,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268907,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268908,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268909,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268910,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268911,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268914,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268916,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268920,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268921,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268923,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268924,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268926,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268928,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268929,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268930,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268931,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268935,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268937,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268938,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268939,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268941,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268942,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268943,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268946,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268947,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268949,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268951,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268953,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268954,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
268956,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268958,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268962,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268966,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268967,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268970,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268971,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268972,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268974,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268975,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268976,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268977,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268978,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268983,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268984,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268985,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268986,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268987,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268989,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268990,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268991,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268993,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268994,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268996,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
268997,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
268999,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269005,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269007,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269008,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269009,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269010,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
269014,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271238,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271239,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271240,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271241,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271243,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271244,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271245,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271246,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271248,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271249,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271251,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271254,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
271255,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271257,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271261,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271263,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271264,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271265,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271269,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271270,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271271,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271273,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271274,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271275,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271276,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271279,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271280,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271284,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271287,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271290,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271291,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271292,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271293,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271296,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271297,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271299,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271300,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271302,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271303,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271304,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271305,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271306,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271307,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271308,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271309,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271310,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271311,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271312,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271313,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
271314,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271316,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
271318,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
272767,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272768,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272769,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272770,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272771,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272773,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272774,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272775,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272776,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272777,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272778,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272779,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272783,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272784,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272785,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272787,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272789,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272791,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272792,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272793,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272794,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272795,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272796,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272797,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272798,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272799,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272801,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272803,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272804,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272805,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272807,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272808,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272809,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272810,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272812,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272813,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272814,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272815,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272817,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272818,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272819,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272823,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272825,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272826,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272828,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272829,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272842,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272843,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272844,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272851,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272852,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272858,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272869,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272870,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272872,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272873,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272874,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272875,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272876,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272877,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272878,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272880,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272882,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272884,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272886,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272887,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272889,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272890,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272893,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272894,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272895,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272911,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272919,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
276521,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
276577,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
276639,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
276640,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
277339,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
279276,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
279277,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289041,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289042,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289045,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289049,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289051,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289061,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289067,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289071,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
289085,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289089,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289099,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289100,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289101,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289102,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289103,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289104,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289105,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289106,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289108,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289109,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289110,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289111,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289112,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289113,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289121,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289122,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289124,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
289125,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289126,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289130,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289131,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289132,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289133,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289134,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289135,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289136,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289137,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289140,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289141,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289142,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289143,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289144,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289145,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289146,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289147,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289148,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289149,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289150,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289157,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
289162,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293966,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
293967,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
293973,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
293981,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
293984,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293985,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293988,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293993,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
293998,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294002,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294013,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
294015,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294045,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294048,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294061,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294068,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294070,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294079,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294083,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294089,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294091,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294106,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294118,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294151,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
294155,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
294157,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294159,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294184,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294186,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294196,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294210,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294220,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294224,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294226,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294242,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
294243,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294251,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294268,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294280,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294285,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294289,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
294291,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294293,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294294,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294299,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294300,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294303,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294307,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294308,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294311,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294326,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294333,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294338,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294358,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294366,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
294977,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294987,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
294992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
295002,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295007,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295008,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
295049,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
